K_Value,Text_Num,Topic,TFIDF_acc,TFIDF_pc,TFIDF_rc,TFIDF_f1,TFIDF_fb15,TFIDF_fb20,TFIDF_fb25,TFIDF_fb30,TextRank_acc,TextRank_pc,TextRank_rc,TextRank_f1,TextRank_fb15,TextRank_fb20,TextRank_fb25,TextRank_fb30,LDA_acc,LDA_pc,LDA_rc,LDA_f1,LDA_fb15,LDA_fb20,LDA_fb25,LDA_fb30
14,244,life_rebuild_event,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.4375,0.5,0.7778,0.6087,0.6642,0.7,0.7224,0.7369
14,245,life_rebuild_event,0.0435,0.0714,0.1,0.0833,0.089,0.0926,0.0948,0.0961,0.0435,0.0714,0.1,0.0833,0.089,0.0926,0.0948,0.0961,0.5,0.5714,0.8,0.6666,0.7123,0.7407,0.7582,0.7692
14,246,life_rebuild_event,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.5333,0.5714,0.8889,0.6956,0.7591,0.8,0.8256,0.8421
14,247,life_rebuild_event,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.4375,0.5,0.7778,0.6087,0.6642,0.7,0.7224,0.7369
14,248,life_rebuild_event,0.1,0.1429,0.25,0.1819,0.2032,0.2174,0.2266,0.2326,0,0,0,0,0,0,0,0,0.2222,0.2857,0.5,0.3636,0.4062,0.4348,0.4531,0.4651
14,249,life_rebuild_event,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.5333,0.5714,0.8889,0.6956,0.7591,0.8,0.8256,0.8421
14,250,life_rebuild_event,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.4375,0.5,0.7778,0.6087,0.6642,0.7,0.7224,0.7369
14,251,life_rebuild_event,0.0526,0.0714,0.1667,0.1,0.1182,0.1316,0.1408,0.1471,0,0,0,0,0,0,0,0,0.1765,0.2143,0.5,0.3,0.3546,0.3947,0.4223,0.4412
14,252,life_rebuild_event,0,0,0,0,0,0,0,0,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.4375,0.5,0.7778,0.6087,0.6642,0.7,0.7224,0.7369
14,253,life_rebuild_event,0.0526,0.0714,0.1667,0.1,0.1182,0.1316,0.1408,0.1471,0,0,0,0,0,0,0,0,0.1765,0.2143,0.5,0.3,0.3546,0.3947,0.4223,0.4412
14,256,life_rebuild_event,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.3529,0.4286,0.6667,0.5218,0.5694,0.6,0.6193,0.6316
14,260,dark experience,0.0526,0.0714,0.1667,0.1,0.1182,0.1316,0.1408,0.1471,0,0,0,0,0,0,0,0,0.3333,0.3571,0.8333,0.5,0.5909,0.6578,0.7038,0.7353
14,262,dark experience,0.0588,0.0714,0.25,0.1111,0.1413,0.1666,0.1859,0.2,0,0,0,0,0,0,0,0,0.2857,0.2857,1,0.4444,0.5652,0.6667,0.7436,0.8
14,263,dark experience,0.0526,0.0714,0.1667,0.1,0.1182,0.1316,0.1408,0.1471,0,0,0,0,0,0,0,0,0.25,0.2857,0.6667,0.4,0.4727,0.5263,0.5631,0.5883
14,264,dark experience,0.0526,0.0714,0.1667,0.1,0.1182,0.1316,0.1408,0.1471,0,0,0,0,0,0,0,0,0.25,0.2857,0.6667,0.4,0.4727,0.5263,0.5631,0.5883
14,265,dark experience,0.1111,0.1429,0.3333,0.2,0.2364,0.2632,0.2816,0.2941,0,0,0,0,0,0,0,0,0.25,0.2857,0.6667,0.4,0.4727,0.5263,0.5631,0.5883
14,270,life_rebuild_event,0.0952,0.1429,0.2222,0.1739,0.1898,0.2,0.2064,0.2105,0.0455,0.0714,0.1111,0.0869,0.0949,0.1,0.1032,0.1052,0.4375,0.5,0.7778,0.6087,0.6642,0.7,0.7224,0.7369
15,96,Visually_impaired_mom,0.0556,0.0667,0.25,0.1053,0.1355,0.1613,0.1813,0.1961,0,0,0,0,0,0,0,0,0.2667,0.2667,1,0.4211,0.5417,0.6452,0.725,0.7843
15,97,Visually_impaired_mom,0.1176,0.1333,0.5,0.2105,0.2708,0.3225,0.3625,0.3921,0,0,0,0,0,0,0,0,0.1875,0.2,0.75,0.3158,0.4063,0.4839,0.5438,0.5882
15,98,Visually_impaired_mom,0.0556,0.0667,0.25,0.1053,0.1355,0.1613,0.1813,0.1961,0,0,0,0,0,0,0,0,0.2667,0.2667,1,0.4211,0.5417,0.6452,0.725,0.7843
15,101,Visually_impaired_mom,0.1176,0.1333,0.5,0.2105,0.2708,0.3225,0.3625,0.3921,0,0,0,0,0,0,0,0,0.2667,0.2667,1,0.4211,0.5417,0.6452,0.725,0.7843
15,107,Visually_impaired_mom,0.1176,0.1333,0.5,0.2105,0.2708,0.3225,0.3625,0.3921,0,0,0,0,0,0,0,0,0.1875,0.2,0.75,0.3158,0.4063,0.4839,0.5438,0.5882
15,128,Okmart_charity_event,0.0526,0.0667,0.2,0.1,0.1238,0.1429,0.1568,0.1667,0,0,0,0,0,0,0,0,0.3333,0.3333,1,0.5,0.619,0.7143,0.7838,0.8333
15,129,Okmart_charity_event,0,0,0,0,0,0,0,0,0.0625,0.0833,0.2,0.1176,0.1398,0.1562,0.1676,0.1754,0.3333,0.3333,1,0.5,0.619,0.7143,0.7838,0.8333
15,130,Okmart_charity_event,0.1111,0.1333,0.4,0.2,0.2476,0.2857,0.3135,0.3333,0,0,0,0,0,0,0,0,0.3333,0.3333,1,0.5,0.619,0.7143,0.7838,0.8333
15,131,Okmart_charity_event,0.1765,0.2,0.6,0.3,0.3714,0.4286,0.4703,0.5,0,0,0,0,0,0,0,0,0.3333,0.3333,1,0.5,0.619,0.7143,0.7838,0.8333
15,132,Okmart_charity_event,0.0526,0.0667,0.2,0.1,0.1238,0.1429,0.1568,0.1667,0,0,0,0,0,0,0,0,0.3333,0.3333,1,0.5,0.619,0.7143,0.7838,0.8333
15,133,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.3333,1,0.5,0.619,0.7143,0.7838,0.8333
15,134,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.3333,1,0.5,0.619,0.7143,0.7838,0.8333
15,135,Okmart_charity_event,0.0526,0.0667,0.2,0.1,0.1238,0.1429,0.1568,0.1667,0,0,0,0,0,0,0,0,0.3333,0.3333,1,0.5,0.619,0.7143,0.7838,0.8333
15,244,life_rebuild_event,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.4118,0.4667,0.7778,0.5834,0.6454,0.6863,0.7123,0.7292
15,245,life_rebuild_event,0.0417,0.0667,0.1,0.08,0.0867,0.0909,0.0936,0.0952,0.0417,0.0667,0.1,0.08,0.0867,0.0909,0.0936,0.0952,0.4706,0.5333,0.8,0.64,0.6933,0.7273,0.7484,0.7619
15,246,life_rebuild_event,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.5,0.5333,0.8889,0.6666,0.7376,0.7843,0.814,0.8333
15,247,life_rebuild_event,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.4118,0.4667,0.7778,0.5834,0.6454,0.6863,0.7123,0.7292
15,248,life_rebuild_event,0.0952,0.1333,0.25,0.1739,0.1969,0.2127,0.2231,0.2299,0,0,0,0,0,0,0,0,0.2105,0.2667,0.5,0.3479,0.394,0.4255,0.4462,0.4598
15,249,life_rebuild_event,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.5,0.5333,0.8889,0.6666,0.7376,0.7843,0.814,0.8333
15,250,life_rebuild_event,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.4118,0.4667,0.7778,0.5834,0.6454,0.6863,0.7123,0.7292
15,251,life_rebuild_event,0.05,0.0667,0.1667,0.0953,0.1141,0.1282,0.1381,0.145,0,0,0,0,0,0,0,0,0.1667,0.2,0.5,0.2857,0.3421,0.3846,0.4143,0.4348
15,252,life_rebuild_event,0,0,0,0,0,0,0,0,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.5,0.5333,0.8889,0.6666,0.7376,0.7843,0.814,0.8333
15,253,life_rebuild_event,0.05,0.0667,0.1667,0.0953,0.1141,0.1282,0.1381,0.145,0,0,0,0,0,0,0,0,0.1667,0.2,0.5,0.2857,0.3421,0.3846,0.4143,0.4348
15,256,life_rebuild_event,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.3333,0.4,0.6667,0.5,0.5532,0.5883,0.6106,0.625
15,260,dark experience,0.05,0.0667,0.1667,0.0953,0.1141,0.1282,0.1381,0.145,0,0,0,0,0,0,0,0,0.3125,0.3333,0.8333,0.4762,0.5701,0.641,0.6904,0.7246
15,262,dark experience,0.0556,0.0667,0.25,0.1053,0.1355,0.1613,0.1813,0.1961,0,0,0,0,0,0,0,0,0.2667,0.2667,1,0.4211,0.5417,0.6452,0.725,0.7843
15,263,dark experience,0.05,0.0667,0.1667,0.0953,0.1141,0.1282,0.1381,0.145,0,0,0,0,0,0,0,0,0.2353,0.2667,0.6667,0.381,0.4562,0.5129,0.5524,0.5797
15,264,dark experience,0.05,0.0667,0.1667,0.0953,0.1141,0.1282,0.1381,0.145,0,0,0,0,0,0,0,0,0.2353,0.2667,0.6667,0.381,0.4562,0.5129,0.5524,0.5797
15,265,dark experience,0.1053,0.1333,0.3333,0.1904,0.228,0.2564,0.2762,0.2898,0,0,0,0,0,0,0,0,0.2353,0.2667,0.6667,0.381,0.4562,0.5129,0.5524,0.5797
15,270,life_rebuild_event,0.0909,0.1333,0.2222,0.1666,0.1844,0.1961,0.2035,0.2083,0.0435,0.0667,0.1111,0.0834,0.0922,0.098,0.1018,0.1042,0.4118,0.4667,0.7778,0.5834,0.6454,0.6863,0.7123,0.7292
16,96,Visually_impaired_mom,0.0526,0.0625,0.25,0.1,0.13,0.1562,0.1768,0.1923,0,0,0,0,0,0,0,0,0.25,0.25,1,0.4,0.52,0.625,0.7073,0.7692
16,97,Visually_impaired_mom,0.1111,0.125,0.5,0.2,0.26,0.3125,0.3537,0.3846,0,0,0,0,0,0,0,0,0.1765,0.1875,0.75,0.3,0.39,0.4688,0.5305,0.5769
16,98,Visually_impaired_mom,0.0526,0.0625,0.25,0.1,0.13,0.1562,0.1768,0.1923,0,0,0,0,0,0,0,0,0.25,0.25,1,0.4,0.52,0.625,0.7073,0.7692
16,101,Visually_impaired_mom,0.1111,0.125,0.5,0.2,0.26,0.3125,0.3537,0.3846,0,0,0,0,0,0,0,0,0.25,0.25,1,0.4,0.52,0.625,0.7073,0.7692
16,107,Visually_impaired_mom,0.1111,0.125,0.5,0.2,0.26,0.3125,0.3537,0.3846,0,0,0,0,0,0,0,0,0.1765,0.1875,0.75,0.3,0.39,0.4688,0.5305,0.5769
16,128,Okmart_charity_event,0.1053,0.125,0.4,0.1905,0.2385,0.2778,0.3069,0.3279,0,0,0,0,0,0,0,0,0.3125,0.3125,1,0.4762,0.5963,0.6944,0.7672,0.8197
16,129,Okmart_charity_event,0,0,0,0,0,0,0,0,0.0625,0.0833,0.2,0.1176,0.1398,0.1562,0.1676,0.1754,0.3125,0.3125,1,0.4762,0.5963,0.6944,0.7672,0.8197
16,130,Okmart_charity_event,0.1053,0.125,0.4,0.1905,0.2385,0.2778,0.3069,0.3279,0,0,0,0,0,0,0,0,0.3125,0.3125,1,0.4762,0.5963,0.6944,0.7672,0.8197
16,131,Okmart_charity_event,0.1667,0.1875,0.6,0.2857,0.3578,0.4167,0.4603,0.4918,0,0,0,0,0,0,0,0,0.3125,0.3125,1,0.4762,0.5963,0.6944,0.7672,0.8197
16,132,Okmart_charity_event,0.05,0.0625,0.2,0.0952,0.1193,0.1389,0.1534,0.1639,0,0,0,0,0,0,0,0,0.3125,0.3125,1,0.4762,0.5963,0.6944,0.7672,0.8197
16,133,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.3125,1,0.4762,0.5963,0.6944,0.7672,0.8197
16,134,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.3125,1,0.4762,0.5963,0.6944,0.7672,0.8197
16,135,Okmart_charity_event,0.1053,0.125,0.4,0.1905,0.2385,0.2778,0.3069,0.3279,0,0,0,0,0,0,0,0,0.3125,0.3125,1,0.4762,0.5963,0.6944,0.7672,0.8197
16,244,life_rebuild_event,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.3889,0.4375,0.7778,0.56,0.6276,0.6731,0.7024,0.7217
16,245,life_rebuild_event,0.04,0.0625,0.1,0.0769,0.0844,0.0893,0.0924,0.0943,0.04,0.0625,0.1,0.0769,0.0844,0.0893,0.0924,0.0943,0.4444,0.5,0.8,0.6154,0.6753,0.7143,0.7389,0.7547
16,246,life_rebuild_event,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.4706,0.5,0.8889,0.64,0.7172,0.7692,0.8028,0.8248
16,247,life_rebuild_event,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.4706,0.5,0.8889,0.64,0.7172,0.7692,0.8028,0.8248
16,248,life_rebuild_event,0.0909,0.125,0.25,0.1667,0.1912,0.2083,0.2197,0.2273,0,0,0,0,0,0,0,0,0.2632,0.3125,0.625,0.4167,0.4779,0.5208,0.5492,0.5682
16,249,life_rebuild_event,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.4706,0.5,0.8889,0.64,0.7172,0.7692,0.8028,0.8248
16,250,life_rebuild_event,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.3889,0.4375,0.7778,0.56,0.6276,0.6731,0.7024,0.7217
16,251,life_rebuild_event,0.0476,0.0625,0.1667,0.0909,0.1102,0.125,0.1355,0.1429,0,0,0,0,0,0,0,0,0.1579,0.1875,0.5,0.2727,0.3305,0.375,0.4065,0.4286
16,252,life_rebuild_event,0,0,0,0,0,0,0,0,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.4706,0.5,0.8889,0.64,0.7172,0.7692,0.8028,0.8248
16,253,life_rebuild_event,0.0476,0.0625,0.1667,0.0909,0.1102,0.125,0.1355,0.1429,0,0,0,0,0,0,0,0,0.1579,0.1875,0.5,0.2727,0.3305,0.375,0.4065,0.4286
16,256,life_rebuild_event,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.3158,0.375,0.6667,0.48,0.5379,0.5769,0.6021,0.6186
16,260,dark experience,0.0476,0.0625,0.1667,0.0909,0.1102,0.125,0.1355,0.1429,0,0,0,0,0,0,0,0,0.2222,0.25,0.6667,0.3636,0.4407,0.5,0.5421,0.5715
16,262,dark experience,0.1111,0.125,0.5,0.2,0.26,0.3125,0.3537,0.3846,0,0,0,0,0,0,0,0,0.25,0.25,1,0.4,0.52,0.625,0.7073,0.7692
16,263,dark experience,0.0476,0.0625,0.1667,0.0909,0.1102,0.125,0.1355,0.1429,0,0,0,0,0,0,0,0,0.2222,0.25,0.6667,0.3636,0.4407,0.5,0.5421,0.5715
16,264,dark experience,0.0476,0.0625,0.1667,0.0909,0.1102,0.125,0.1355,0.1429,0,0,0,0,0,0,0,0,0.2941,0.3125,0.8333,0.4545,0.5508,0.625,0.6776,0.7143
16,265,dark experience,0.1,0.125,0.3333,0.1818,0.2203,0.25,0.271,0.2857,0,0,0,0,0,0,0,0,0.2222,0.25,0.6667,0.3636,0.4407,0.5,0.5421,0.5715
16,270,life_rebuild_event,0.087,0.125,0.2222,0.16,0.1793,0.1923,0.2007,0.2062,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.3889,0.4375,0.7778,0.56,0.6276,0.6731,0.7024,0.7217
17,96,Visually_impaired_mom,0.05,0.0588,0.25,0.0952,0.125,0.1515,0.1726,0.1887,0,0,0,0,0,0,0,0,0.2353,0.2353,1,0.381,0.5,0.6061,0.6905,0.7547
17,97,Visually_impaired_mom,0.1053,0.1176,0.5,0.1904,0.2499,0.303,0.3452,0.3773,0,0,0,0,0,0,0,0,0.2353,0.2353,1,0.381,0.5,0.6061,0.6905,0.7547
17,98,Visually_impaired_mom,0.05,0.0588,0.25,0.0952,0.125,0.1515,0.1726,0.1887,0,0,0,0,0,0,0,0,0.2353,0.2353,1,0.381,0.5,0.6061,0.6905,0.7547
17,101,Visually_impaired_mom,0.1053,0.1176,0.5,0.1904,0.2499,0.303,0.3452,0.3773,0,0,0,0,0,0,0,0,0.2353,0.2353,1,0.381,0.5,0.6061,0.6905,0.7547
17,107,Visually_impaired_mom,0.1053,0.1176,0.5,0.1904,0.2499,0.303,0.3452,0.3773,0,0,0,0,0,0,0,0,0.1667,0.1765,0.75,0.2858,0.375,0.4546,0.5179,0.5661
17,128,Okmart_charity_event,0.1,0.1176,0.4,0.1818,0.23,0.2702,0.3005,0.3225,0,0,0,0,0,0,0,0,0.2941,0.2941,1,0.4545,0.5752,0.6757,0.7513,0.8064
17,129,Okmart_charity_event,0.0476,0.0588,0.2,0.0909,0.115,0.1351,0.1502,0.1613,0.0625,0.0833,0.2,0.1176,0.1398,0.1562,0.1676,0.1754,0.2941,0.2941,1,0.4545,0.5752,0.6757,0.7513,0.8064
17,130,Okmart_charity_event,0.1,0.1176,0.4,0.1818,0.23,0.2702,0.3005,0.3225,0,0,0,0,0,0,0,0,0.2941,0.2941,1,0.4545,0.5752,0.6757,0.7513,0.8064
17,131,Okmart_charity_event,0.1579,0.1765,0.6,0.2728,0.3452,0.4054,0.4508,0.4839,0,0,0,0,0,0,0,0,0.2941,0.2941,1,0.4545,0.5752,0.6757,0.7513,0.8064
17,132,Okmart_charity_event,0.0476,0.0588,0.2,0.0909,0.115,0.1351,0.1502,0.1613,0,0,0,0,0,0,0,0,0.2941,0.2941,1,0.4545,0.5752,0.6757,0.7513,0.8064
17,133,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2941,0.2941,1,0.4545,0.5752,0.6757,0.7513,0.8064
17,134,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2941,0.2941,1,0.4545,0.5752,0.6757,0.7513,0.8064
17,135,Okmart_charity_event,0.1,0.1176,0.4,0.1818,0.23,0.2702,0.3005,0.3225,0,0,0,0,0,0,0,0,0.2941,0.2941,1,0.4545,0.5752,0.6757,0.7513,0.8064
17,244,life_rebuild_event,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.4444,0.4706,0.8889,0.6154,0.698,0.7547,0.7918,0.8163
17,245,life_rebuild_event,0.0385,0.0588,0.1,0.0741,0.0823,0.0877,0.0912,0.0935,0.0385,0.0588,0.1,0.0741,0.0823,0.0877,0.0912,0.0935,0.5,0.5294,0.9,0.6667,0.7405,0.7895,0.8208,0.8411
17,246,life_rebuild_event,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.4444,0.4706,0.8889,0.6154,0.698,0.7547,0.7918,0.8163
17,247,life_rebuild_event,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.4444,0.4706,0.8889,0.6154,0.698,0.7547,0.7918,0.8163
17,248,life_rebuild_event,0.087,0.1176,0.25,0.16,0.1857,0.2041,0.2164,0.2247,0,0,0,0,0,0,0,0,0.25,0.2941,0.625,0.4,0.4643,0.5102,0.541,0.5618
17,249,life_rebuild_event,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.5294,0.5294,1,0.6923,0.7852,0.8491,0.8908,0.9184
17,250,life_rebuild_event,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.3684,0.4118,0.7778,0.5385,0.6108,0.6604,0.6929,0.7143
17,251,life_rebuild_event,0.0455,0.0588,0.1667,0.0869,0.1065,0.1219,0.133,0.1409,0,0,0,0,0,0,0,0,0.15,0.1765,0.5,0.2609,0.3197,0.3659,0.3991,0.4226
17,252,life_rebuild_event,0,0,0,0,0,0,0,0,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.4444,0.4706,0.8889,0.6154,0.698,0.7547,0.7918,0.8163
17,253,life_rebuild_event,0.0455,0.0588,0.1667,0.0869,0.1065,0.1219,0.133,0.1409,0,0,0,0,0,0,0,0,0.15,0.1765,0.5,0.2609,0.3197,0.3659,0.3991,0.4226
17,256,life_rebuild_event,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.0417,0.0625,0.1111,0.08,0.0897,0.0961,0.1003,0.1031,0.3684,0.4118,0.7778,0.5385,0.6108,0.6604,0.6929,0.7143
17,260,dark experience,0.0455,0.0588,0.1667,0.0869,0.1065,0.1219,0.133,0.1409,0,0,0,0,0,0,0,0,0.2778,0.2941,0.8333,0.4348,0.5328,0.6097,0.6651,0.7042
17,262,dark experience,0.1053,0.1176,0.5,0.1904,0.2499,0.303,0.3452,0.3773,0,0,0,0,0,0,0,0,0.2353,0.2353,1,0.381,0.5,0.6061,0.6905,0.7547
17,263,dark experience,0.0455,0.0588,0.1667,0.0869,0.1065,0.1219,0.133,0.1409,0,0,0,0,0,0,0,0,0.2105,0.2353,0.6667,0.3478,0.4262,0.4878,0.5321,0.5634
17,264,dark experience,0.0455,0.0588,0.1667,0.0869,0.1065,0.1219,0.133,0.1409,0,0,0,0,0,0,0,0,0.2778,0.2941,0.8333,0.4348,0.5328,0.6097,0.6651,0.7042
17,265,dark experience,0.0952,0.1176,0.3333,0.1739,0.2131,0.2438,0.266,0.2816,0,0,0,0,0,0,0,0,0.2105,0.2353,0.6667,0.3478,0.4262,0.4878,0.5321,0.5634
17,270,life_rebuild_event,0.0833,0.1176,0.2222,0.1538,0.1745,0.1886,0.1979,0.2041,0.04,0.0588,0.1111,0.0769,0.0872,0.0943,0.099,0.102,0.3684,0.4118,0.7778,0.5385,0.6108,0.6604,0.6929,0.7143
18,96,Visually_impaired_mom,0.0476,0.0556,0.25,0.091,0.1204,0.1471,0.1687,0.1852,0,0,0,0,0,0,0,0,0.2222,0.2222,1,0.3636,0.4814,0.5882,0.6744,0.7407
18,97,Visually_impaired_mom,0.1,0.1111,0.5,0.1818,0.2407,0.2941,0.3372,0.3704,0,0,0,0,0,0,0,0,0.2222,0.2222,1,0.3636,0.4814,0.5882,0.6744,0.7407
18,98,Visually_impaired_mom,0.0476,0.0556,0.25,0.091,0.1204,0.1471,0.1687,0.1852,0,0,0,0,0,0,0,0,0.2222,0.2222,1,0.3636,0.4814,0.5882,0.6744,0.7407
18,101,Visually_impaired_mom,0.1,0.1111,0.5,0.1818,0.2407,0.2941,0.3372,0.3704,0,0,0,0,0,0,0,0,0.2222,0.2222,1,0.3636,0.4814,0.5882,0.6744,0.7407
18,107,Visually_impaired_mom,0.1,0.1111,0.5,0.1818,0.2407,0.2941,0.3372,0.3704,0,0,0,0,0,0,0,0,0.1579,0.1667,0.75,0.2728,0.3612,0.4412,0.5059,0.5556
18,128,Okmart_charity_event,0.0952,0.1111,0.4,0.1739,0.2222,0.2631,0.2944,0.3175,0,0,0,0,0,0,0,0,0.2778,0.2778,1,0.4348,0.5556,0.6579,0.7361,0.7937
18,129,Okmart_charity_event,0.0455,0.0556,0.2,0.087,0.1112,0.1316,0.1473,0.1588,0.0625,0.0833,0.2,0.1176,0.1398,0.1562,0.1676,0.1754,0.2778,0.2778,1,0.4348,0.5556,0.6579,0.7361,0.7937
18,130,Okmart_charity_event,0.15,0.1667,0.6,0.2609,0.3334,0.3948,0.4417,0.4762,0,0,0,0,0,0,0,0,0.2778,0.2778,1,0.4348,0.5556,0.6579,0.7361,0.7937
18,131,Okmart_charity_event,0.15,0.1667,0.6,0.2609,0.3334,0.3948,0.4417,0.4762,0,0,0,0,0,0,0,0,0.2778,0.2778,1,0.4348,0.5556,0.6579,0.7361,0.7937
18,132,Okmart_charity_event,0.0952,0.1111,0.4,0.1739,0.2222,0.2631,0.2944,0.3175,0,0,0,0,0,0,0,0,0.2778,0.2778,1,0.4348,0.5556,0.6579,0.7361,0.7937
18,133,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2778,0.2778,1,0.4348,0.5556,0.6579,0.7361,0.7937
18,134,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2778,0.2778,1,0.4348,0.5556,0.6579,0.7361,0.7937
18,135,Okmart_charity_event,0.0952,0.1111,0.4,0.1739,0.2222,0.2631,0.2944,0.3175,0,0,0,0,0,0,0,0,0.2778,0.2778,1,0.4348,0.5556,0.6579,0.7361,0.7937
18,244,life_rebuild_event,0.0385,0.0556,0.1111,0.0741,0.085,0.0926,0.0977,0.101,0.0385,0.0556,0.1111,0.0741,0.085,0.0926,0.0977,0.101,0.35,0.3889,0.7778,0.5185,0.5948,0.6482,0.6835,0.7071
18,245,life_rebuild_event,0.037,0.0556,0.1,0.0715,0.0803,0.0862,0.0901,0.0926,0.037,0.0556,0.1,0.0715,0.0803,0.0862,0.0901,0.0926,0.4737,0.5,0.9,0.6429,0.7222,0.7759,0.8106,0.8333
18,246,life_rebuild_event,0.0385,0.0556,0.1111,0.0741,0.085,0.0926,0.0977,0.101,0.0385,0.0556,0.1111,0.0741,0.085,0.0926,0.0977,0.101,0.5,0.5,1,0.6667,0.7647,0.8333,0.8788,0.9091
18,247,life_rebuild_event,0.0385,0.0556,0.1111,0.0741,0.085,0.0926,0.0977,0.101,0.0385,0.0556,0.1111,0.0741,0.085,0.0926,0.0977,0.101,0.4211,0.4444,0.8889,0.5926,0.6797,0.7407,0.7811,0.8081
18,248,life_rebuild_event,0.0833,0.1111,0.25,0.1538,0.1805,0.2,0.2132,0.2222,0,0,0,0,0,0,0,0,0.2381,0.2778,0.625,0.3846,0.4514,0.5,0.5331,0.5556
